Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
ZNHIT1	RUVBL1	RUVBL1	138|162	300	150.00	2	3|2|0|0|0|0|0|2|0	1.00	1.00	1.00	1.00	1.00	85.80	192.86	0.00	
ZNHIT1	CCT2	CCT2	6|0	6	3.00	2	1|14|20|0|0|0|0|0|0	0.01	0.02	0.01	0.02	0.01	-14.75	0.77	0.31	
ZNHIT1	CCT5	CCT5	2|0	2	1.00	2	0|6|13|0|0|8|2|1|0	0.00	0.00	0.00	0.00	0.00	-12.54	0.30	0.37	
ZNHIT1	ACTL6A	ACTL6A	54|37	91	45.50	2	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	57.20	455.00	0.00	
ZNHIT1	CCT3	CCT3	3|0	3	1.50	2	0|3|9|0|0|0|2|1|0	0.17	0.35	0.17	0.35	0.17	-5.81	0.90	0.28	
ZNHIT1	STK38	STK38	68|11	79	39.50	2	151|129|151|81|123|49|74|41|0	0.00	0.00	0.00	0.00	0.00	-347.22	0.44	0.37	
ZNHIT1	ACTB	ACTB	38|19	57	28.50	2	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	30.99	285.00	0.00	
ZNHIT1	HSPA1B	HSPA1B	7|0	7	3.50	2	11|52|25|0|6|25|37|71|25	0.00	0.00	0.00	0.00	0.00	-121.88	0.12	0.37	
ZNHIT1	CCT7	CCT7	3|0	3	1.50	2	0|13|22|0|0|1|1|1|0	0.00	0.00	0.00	0.00	0.00	-15.98	0.36	0.37	
ZNHIT1	CCT8	CCT8	5|0	5	2.50	2	0|2|6|0|0|0|6|0|0	0.40	0.80	0.40	0.80	0.40	-5.36	1.61	0.18	
ZNHIT1	HSPA8	HSPA8	31|1	32	16.00	2	18|65|42|0|14|19|19|16|21	0.00	0.00	0.00	0.00	0.00	-98.52	0.67	0.36	
ZNHIT1	TUBB2B	TUBB2B	19|2	21	10.50	2	23|21|47|4|5|34|35|34|6	0.00	0.00	0.00	0.00	0.00	-92.35	0.45	0.37	
ZNHIT1	TUBB2C	TUBB2C	21|4	25	12.50	2	23|30|62|5|7|38|39|37|7	0.00	0.00	0.00	0.00	0.00	-104.36	0.45	0.37	
ZNHIT1	TUBB	TUBB	27|3	30	15.00	2	27|34|75|4|7|45|42|49|6	0.00	0.00	0.00	0.00	0.00	-127.50	0.47	0.37	
ZNHIT1	CCT6A	CCT6A	3|0	3	1.50	2	0|13|12|0|0|0|1|0|0	0.01	0.01	0.01	0.01	0.01	-10.66	0.52	0.32	
ZNHIT1	HIST1H1C	HIST1H1C	6|39	45	22.50	2	3|1|0|2|9|0|43|3|4	0.49	0.98	0.49	0.98	0.49	-15.11	3.12	0.15	
ZNHIT1	HIST1H1E	HIST1H1E	6|40	46	23.00	2	3|1|0|2|9|0|41|3|4	0.49	0.98	0.49	0.98	0.49	-14.30	3.29	0.15	
ZNHIT1	DYNLL1	DYNLL1	5|0	5	2.50	2	2|3|1|0|3|0|0|0|1	0.46	0.93	0.46	0.93	0.46	-3.74	2.25	0.17	
ZNHIT1	ACTA1	ACTA1	19|6	25	12.50	2	20|9|12|4|12|9|5|5|2	0.00	0.01	0.00	0.01	0.00	-21.47	1.44	0.33	
ZNHIT1	MATR3	MATR3	24|0	24	12.00	2	35|49|1|0|24|1|0|0|5	0.00	0.00	0.00	0.00	0.00	-53.65	0.94	0.34	
ZNHIT1	YY1	YY1	3|0	3	1.50	2	0|0|0|0|3|0|0|0|0	0.48	0.95	0.48	0.95	0.48	-1.22	4.50	0.16	
ZNHIT1	NPM1	NPM1	24|2	26	13.00	2	2|1|0|1|6|0|1|1|4	0.53	1.00	0.53	1.00	0.53	-2.87	7.31	0.06	
ZNHIT1	HIST1H2BJ	HIST1H2BJ	7|17	24	12.00	2	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.77	120.00	0.00	
ZNHIT1	H2AFZ	H2AFZ	22|1	23	11.50	2	1|3|0|0|0|1|0|1|2	0.50	1.00	0.50	1.00	0.50	-1.50	12.94	0.08	
ZNHIT1	EIF4B	EIF4B	15|0	15	7.50	2	18|7|9|1|0|65|37|60|1	0.00	0.00	0.00	0.00	0.00	-94.75	0.34	0.37	
ZNHIT1	TCP1	TCP1	2|0	2	1.00	2	2|4|14|0|0|3|3|2|0	0.00	0.00	0.00	0.00	0.00	-11.54	0.32	0.37	
ZNHIT1	NONO	NONO	36|0	36	18.00	2	5|10|0|0|4|4|9|3|4	0.50	1.00	0.50	1.00	0.50	-17.31	4.15	0.09	
ZNHIT1	CCT4	CCT4	1|0	1	0.50	2	0|6|11|0|0|0|1|0|0	0.00	0.00	0.00	0.00	0.00	-6.59	0.25	0.37	
ZNHIT1	TUBB6	TUBB6	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
ZNHIT1	BCLAF1	BCLAF1	1|2	3	1.50	2	29|25|0|0|0|33|32|50|0	0.00	0.00	0.00	0.00	0.00	-76.26	0.08	0.37	
ZNHIT1	ERH	ERH	3|1	4	2.00	2	4|6|0|0|3|6|9|16|1	0.00	0.00	0.00	0.00	0.00	-16.83	0.40	0.37	
ZNHIT1	RBM10	RBM10	18|0	18	9.00	2	28|12|5|0|1|52|31|46|0	0.00	0.00	0.00	0.00	0.00	-83.51	0.46	0.37	
ZNHIT1	PRPF31	PRPF31	23|0	23	11.50	2	11|2|0|0|1|19|12|13|0	0.42	0.85	0.42	0.85	0.42	-26.07	1.78	0.18	
ZNHIT1	H1FX	H1FX	2|2	4	2.00	2	0|0|0|0|0|0|6|0|0	0.82	0.82	0.82	0.82	0.82	1.53	3.00	0.02	
ZNHIT1	SFPQ	SFPQ	27|0	27	13.50	2	2|6|0|0|2|0|11|0|1	0.50	1.00	0.50	1.00	0.50	-8.84	5.52	0.12	
ZNHIT1	HNRNPL	HNRNPL	19|0	19	9.50	2	11|8|0|2|3|4|0|2|4	0.49	0.98	0.49	0.98	0.49	-14.87	2.51	0.15	
ZNHIT1	HNRNPA1	HNRNPA1	21|0	21	10.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	105.00	0.07	
ZNHIT1	HSPA2	HSPA2	10|1	11	5.50	2	6|34|17|0|5|7|8|4|8	0.00	0.00	0.00	0.00	0.00	-37.58	0.56	0.35	
ZNHIT1	PARP1	PARP1	18|0	18	9.00	2	1|6|0|0|4|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-3.81	7.36	0.11	
ZNHIT1	HSPD1	HSPD1	2|0	2	1.00	2	0|11|0|0|3|7|3|4|1	0.00	0.00	0.00	0.00	0.00	-12.22	0.31	0.37	
ZNHIT1	THRAP3	THRAP3	2|3	5	2.50	2	20|53|0|0|1|50|33|51|3	0.00	0.00	0.00	0.00	0.00	-92.93	0.11	0.37	
ZNHIT1	HSPA6	HSPA6	4|0	4	2.00	2	4|38|11|0|3|7|10|29|7	0.00	0.00	0.00	0.00	0.00	-50.95	0.17	0.37	
ZNHIT1	HSPA1L	HSPA1L	6|1	7	3.50	2	4|34|17|0|3|4|14|18|8	0.00	0.00	0.00	0.00	0.00	-43.82	0.31	0.37	
ZNHIT1	HNRNPH1	HNRNPH1	11|2	13	6.50	2	12|47|8|0|5|12|43|30|7	0.00	0.00	0.00	0.00	0.00	-70.23	0.36	0.37	
ZNHIT1	HNRNPH2	HNRNPH2	10|0	10	5.00	2	12|24|2|0|3|7|21|8|5	0.00	0.00	0.00	0.00	0.00	-37.87	0.55	0.35	
ZNHIT1	TUBB3	TUBB3	12|1	13	6.50	2	16|15|38|3|3|18|26|20|5	0.00	0.00	0.00	0.00	0.00	-64.37	0.41	0.37	
ZNHIT1	SFRS2	SFRS2	1|0	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
ZNHIT1	TUBA1C	TUBA1C	16|8	24	12.00	2	13|69|167|3|3|24|29|20|13	0.00	0.00	0.00	0.00	0.00	-135.83	0.32	0.37	
ZNHIT1	TUBA8	TUBA8	10|3	13	6.50	2	7|30|65|0|1|20|20|13|10	0.00	0.00	0.00	0.00	0.00	-67.86	0.35	0.37	
ZNHIT1	TUBA1B	TUBA1B	17|8	25	12.50	2	14|69|168|3|5|22|33|23|14	0.00	0.00	0.00	0.00	0.00	-140.57	0.32	0.37	
ZNHIT1	TUBA1A	TUBA1A	12|8	20	10.00	2	10|67|166|3|3|19|28|18|11	0.00	0.00	0.00	0.00	0.00	-128.18	0.28	0.37	
ZNHIT1	TUBA4A	TUBA4A	11|3	14	7.00	2	8|40|75|0|2|20|20|17|11	0.00	0.00	0.00	0.00	0.00	-80.75	0.33	0.37	
ZNHIT1	C11orf84	C11orf84	1|0	1	0.50	2	3|5|1|0|3|4|2|8|0	0.00	0.00	0.00	0.00	0.00	-11.23	0.17	0.37	
ZNHIT1	HNRNPK	HNRNPK	46|0	46	23.00	2	17|147|13|2|15|12|11|7|18	0.00	0.00	0.00	0.00	0.00	-116.23	0.86	0.36	
ZNHIT1	SF3A1	SF3A1	14|0	14	7.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	70.00	0.08	
ZNHIT1	NOP58	NOP58	2|0	2	1.00	2	0|0|0|0|0|0|0|0|3	0.45	0.90	0.45	0.90	0.45	-1.22	3.00	0.17	
ZNHIT1	SNRNP40	SNRNP40	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	HNRNPA2B1	HNRNPA2B1	17|0	17	8.50	2	13|0|0|0|0|2|2|0|1	0.49	0.98	0.49	0.98	0.49	-6.52	4.25	0.15	
ZNHIT1	NOLC1	NOLC1	7|3	10	5.00	2	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.11	50.00	0.00	
ZNHIT1	DDX3X	DDX3X	9|0	9	4.50	2	15|10|5|0|1|10|5|4|13	0.00	0.00	0.00	0.00	0.00	-28.83	0.64	0.34	
ZNHIT1	PSIP1	PSIP1	1|0	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
ZNHIT1	KHDRBS1	KHDRBS1	9|0	9	4.50	2	0|12|0|0|5|0|2|0|1	0.46	0.91	0.46	0.91	0.46	-7.68	2.02	0.17	
ZNHIT1	EEF1A1	EEF1A1	32|2	34	17.00	2	72|9|28|0|4|15|7|18|24	0.00	0.00	0.00	0.00	0.00	-76.38	0.86	0.35	
ZNHIT1	EEF1A2	EEF1A2	12|2	14	7.00	2	40|6|18|0|0|8|5|3|12	0.00	0.00	0.00	0.00	0.00	-35.72	0.68	0.35	
ZNHIT1	ACTN4	ACTN4	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	ACTN1	ACTN1	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	RCC2	RCC2	4|0	4	2.00	2	1|0|0|0|1|0|0|0|23	0.04	0.09	0.04	0.09	0.04	-9.83	0.72	0.30	
ZNHIT1	E2F7	E2F7	6|0	6	3.00	2	0|0|0|0|1|3|1|0|0	0.50	0.99	0.50	0.99	0.50	-2.01	5.40	0.13	
ZNHIT1	DDX5	DDX5	13|3	16	8.00	2	9|10|3|0|0|0|4|2|8	0.39	0.79	0.39	0.79	0.39	-8.97	2.00	0.18	
ZNHIT1	STK38L	STK38L	9|1	10	5.00	2	23|15|49|6|14|24|24|18|0	0.00	0.00	0.00	0.00	0.00	-78.52	0.26	0.37	
ZNHIT1	HNRNPF	HNRNPF	11|2	13	6.50	2	9|27|8|0|5|1|20|4|6	0.00	0.00	0.00	0.00	0.00	-30.42	0.73	0.35	
ZNHIT1	EEF2	EEF2	20|0	20	10.00	2	12|0|2|1|2|9|6|3|3	0.49	0.98	0.49	0.98	0.49	-16.64	2.37	0.15	
ZNHIT1	HSPA5	HSPA5	18|1	19	9.50	2	12|31|8|0|3|21|6|6|8	0.00	0.00	0.00	0.00	0.00	-40.52	0.90	0.34	
ZNHIT1	DDX21	DDX21	9|0	9	4.50	2	0|6|0|0|0|0|1|0|1	0.49	0.98	0.49	0.98	0.49	-3.49	5.06	0.15	
ZNHIT1	FLNA	FLNA	32|0	32	16.00	2	5|0|2|0|5|67|6|2|1	0.30	0.61	0.30	0.61	0.30	-40.03	1.64	0.26	
ZNHIT1	SMARCC1	SMARCC1	6|0	6	3.00	2	8|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-3.60	3.38	0.16	
ZNHIT1	HNRNPU	HNRNPU	24|0	24	12.00	2	41|6|1|0|0|47|46|85|4	0.00	0.00	0.00	0.00	0.00	-110.61	0.47	0.37	
ZNHIT1	DDX17	DDX17	13|3	16	8.00	2	7|8|2|0|0|0|3|2|5	0.48	0.96	0.48	0.96	0.48	-5.60	2.67	0.16	
ZNHIT1	RIF1	RIF1	13|0	13	6.50	2	12|8|0|0|1|1|0|3|0	0.47	0.95	0.47	0.95	0.47	-10.32	2.34	0.16	
ZNHIT1	SMC1A	SMC1A	6|0	6	3.00	2	0|1|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.30	27.00	0.08	
ZNHIT1	DHX9	DHX9	12|1	13	6.50	2	0|2|0|0|0|2|2|2|0	0.50	1.00	0.50	1.00	0.50	-1.50	7.31	0.09	
ZNHIT1	SPTBN1	SPTBN1	32|0	32	16.00	2	11|8|6|0|1|11|3|3|0	0.50	1.00	0.50	1.00	0.50	-19.15	3.35	0.11	
ZNHIT1	CHD4	CHD4	6|0	6	3.00	2	9|1|0|0|0|0|0|0|0	0.47	0.94	0.47	0.94	0.47	-2.94	2.70	0.17	
ZNHIT1	CHD3	CHD3	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	25.00	0.09	
ZNHIT1	SRRM2	SRRM2	13|3	16	8.00	2	2|20|0|0|5|21|4|8|2	0.00	0.00	0.00	0.00	0.00	-19.81	1.16	0.33	
ZNHIT1	PRKDC	PRKDC	145|5	150	75.00	2	36|0|0|0|0|2|32|9|11	0.50	1.00	0.50	1.00	0.50	-27.54	7.50	0.10	
ZNHIT1	BASP1	BASP1	3|0	3	1.50	2	10|0|0|0|0|0|0|0|0	0.40	0.81	0.40	0.81	0.40	-2.83	1.35	0.18	
ZNHIT1	SNRPE	SNRPE	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	25.00	0.09	
ZNHIT1	SNRPD2	SNRPD2	6|0	6	3.00	2	2|3|2|0|0|1|5|8|0	0.27	0.54	0.27	0.54	0.27	-8.60	1.29	0.27	
ZNHIT1	SNRPA1	SNRPA1	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
ZNHIT1	RPS15	RPS15	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	RPS17	RPS17	1|0	1	0.50	2	2|0|0|0|0|0|1|0|0	0.00	0.00	0.00	0.00	0.00	-1.14	1.50	0.37	
ZNHIT1	SNRPD1	SNRPD1	18|0	18	9.00	2	3|4|7|0|2|9|36|25|5	0.00	0.00	0.00	0.00	0.00	-42.00	0.89	0.34	
ZNHIT1	HIST1H4J	HIST1H4J	1|1	2	1.00	2	1|0|0|0|0|0|5|4|1	0.00	0.00	0.00	0.00	0.00	-2.33	0.82	0.37	
ZNHIT1	YWHAE	YWHAE	3|0	3	1.50	2	9|4|5|0|3|0|4|1|0	0.00	0.01	0.00	0.01	0.00	-11.12	0.52	0.33	
ZNHIT1	LSM2	LSM2	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	HSPA9	HSPA9	1|0	1	0.50	2	3|0|0|0|0|6|6|4|9	0.00	0.00	0.00	0.00	0.00	-11.79	0.16	0.37	
ZNHIT1	DPY30	DPY30	5|0	5	2.50	2	8|8|0|0|3|0|0|0|1	0.22	0.45	0.22	0.45	0.22	-7.83	1.12	0.28	
ZNHIT1	RPS3	RPS3	1|0	1	0.50	2	0|0|0|0|0|0|2|0|0	0.00	0.00	0.00	0.00	0.00	-0.76	2.25	0.37	
ZNHIT1	MYL6	MYL6	4|0	4	2.00	2	3|2|3|5|1|1|0|0|0	0.25	0.50	0.25	0.50	0.25	-6.14	1.20	0.27	
ZNHIT1	GAPDH	GAPDH	54|0	54	27.00	2	28|0|2|0|0|3|4|1|0	0.50	1.00	0.50	1.00	0.50	-15.84	6.39	0.12	
ZNHIT1	RPL5	RPL5	1|4	5	2.50	2	0|0|0|0|0|0|12|0|0	0.42	0.85	0.42	0.85	0.42	-2.17	1.88	0.18	
ZNHIT1	ACTR6	ACTR6	69|63	132	66.00	2	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	94.45	660.00	0.00	
ZNHIT1	PRMT5	PRMT5	30|0	30	15.00	2	32|10|115|1|7|154|178|165|0	0.00	0.00	0.00	0.00	0.00	-325.65	0.20	0.37	
ZNHIT1	WDR77	WDR77	11|0	11	5.50	2	34|2|55|0|2|100|167|99|0	0.00	0.00	0.00	0.00	0.00	-224.41	0.11	0.37	
ZNHIT1	ENO1	ENO1	20|0	20	10.00	2	21|1|0|0|0|0|7|2|0	0.48	0.97	0.48	0.97	0.48	-12.69	2.90	0.16	
ZNHIT1	MYH10	MYH10	2|0	2	1.00	2	2|0|0|0|0|1|2|0|0	0.37	0.75	0.37	0.75	0.37	-1.95	1.80	0.19	
ZNHIT1	NCBP1	NCBP1	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	CLTC	CLTC	26|0	26	13.00	2	0|0|7|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-3.12	16.71	0.11	
ZNHIT1	SNRPD3	SNRPD3	4|0	4	2.00	2	0|0|0|0|0|0|1|1|0	0.50	1.00	0.50	1.00	0.50	-0.72	9.00	0.12	
ZNHIT1	HNRNPM	HNRNPM	3|0	3	1.50	2	1|6|1|0|5|0|4|0|0	0.08	0.16	0.08	0.16	0.08	-6.98	0.79	0.29	
ZNHIT1	PTBP1	PTBP1	35|0	35	17.50	2	30|88|44|0|15|3|1|0|17	0.00	0.00	0.00	0.00	0.00	-94.62	0.80	0.36	
ZNHIT1	EEF1D	EEF1D	16|0	16	8.00	2	6|0|2|0|0|0|1|1|6	0.50	0.99	0.50	0.99	0.50	-6.45	4.50	0.13	
ZNHIT1	NCL	NCL	14|0	14	7.00	2	0|0|0|1|0|0|8|0|0	0.50	0.99	0.50	0.99	0.50	-2.44	7.00	0.13	
ZNHIT1	SFRS1	SFRS1	1|0	1	0.50	2	0|1|0|0|0|0|4|0|0	0.00	0.00	0.00	0.00	0.00	-2.10	0.90	0.37	
ZNHIT1	EEF1G	EEF1G	36|0	36	18.00	2	9|1|10|0|0|0|4|0|65	0.42	0.84	0.42	0.84	0.42	-40.57	1.82	0.18	
ZNHIT1	MYH9	MYH9	10|0	10	5.00	2	14|0|2|30|4|8|1|3|0	0.00	0.00	0.00	0.00	0.00	-27.87	0.73	0.33	
ZNHIT1	RSL1D1	RSL1D1	1|2	3	1.50	2	1|3|0|0|0|0|7|0|2	0.10	0.20	0.10	0.20	0.10	-3.11	1.04	0.29	
ZNHIT1	UBAP2L	UBAP2L	5|0	5	2.50	2	5|10|2|0|10|0|1|0|0	0.03	0.05	0.03	0.05	0.03	-11.57	0.80	0.31	
ZNHIT1	MYCBP	MYCBP	3|0	3	1.50	2	12|3|13|0|3|12|18|9|0	0.00	0.00	0.00	0.00	0.00	-32.22	0.19	0.37	
ZNHIT1	SNRPN	SNRPN	1|0	1	0.50	2	0|0|0|0|1|0|1|0|0	0.00	0.00	0.00	0.00	0.00	-0.72	2.25	0.37	
ZNHIT1	TARDBP	TARDBP	7|0	7	3.50	2	16|6|2|0|1|0|2|1|2	0.11	0.21	0.11	0.21	0.11	-12.46	1.05	0.29	
ZNHIT1	PPP1CA	PPP1CA	7|0	7	3.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	35.00	0.09	
ZNHIT1	RPL7A	RPL7A	1|4	5	2.50	2	3|0|0|0|7|0|15|2|4	0.00	0.01	0.00	0.01	0.00	-10.38	0.73	0.33	
ZNHIT1	PCBP2	PCBP2	8|0	8	4.00	2	12|17|9|2|7|2|5|1|5	0.00	0.00	0.00	0.00	0.00	-27.42	0.60	0.34	
ZNHIT1	NME1-NME2	NME1-NME2	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
ZNHIT1	SNRPG	SNRPG	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	25.00	0.09	
ZNHIT1	HNRNPC	HNRNPC	2|0	2	1.00	2	1|0|0|0|0|0|1|0|0	0.47	0.93	0.47	0.93	0.47	-0.72	4.50	0.17	
ZNHIT1	CAPZB	CAPZB	1|0	1	0.50	2	1|0|0|0|0|1|0|1|1	0.00	0.00	0.00	0.00	0.00	-1.52	1.12	0.37	
ZNHIT1	PRDX4	PRDX4	2|0	2	1.00	2	0|0|0|0|0|3|2|1|0	0.35	0.70	0.35	0.70	0.35	-2.43	1.50	0.19	
ZNHIT1	HNRNPD	HNRNPD	4|0	4	2.00	2	23|0|0|0|0|0|0|0|0	0.09	0.18	0.09	0.18	0.09	-8.73	0.78	0.29	
ZNHIT1	PPP1CB	PPP1CB	6|0	6	3.00	2	6|2|0|0|0|1|0|0|2	0.46	0.92	0.46	0.92	0.46	-3.91	2.45	0.17	
ZNHIT1	PPP1CC	PPP1CC	6|0	6	3.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	30.00	0.09	
ZNHIT1	EIF5A	EIF5A	4|0	4	2.00	2	1|1|0|0|1|3|2|0|6	0.30	0.60	0.30	0.60	0.30	-5.56	1.29	0.26	
ZNHIT1	YWHAG	YWHAG	4|0	4	2.00	2	2|0|2|0|0|0|0|0|0	0.48	0.97	0.48	0.97	0.48	-1.58	4.50	0.16	
ZNHIT1	ELAVL1	ELAVL1	3|0	3	1.50	2	5|8|0|0|5|2|1|2|7	0.00	0.00	0.00	0.00	0.00	-12.96	0.45	0.37	
ZNHIT1	HMGA1	HMGA1	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	TRIM28	TRIM28	2|0	2	1.00	2	0|9|0|0|2|0|1|0|0	0.17	0.34	0.17	0.34	0.17	-4.13	0.75	0.28	
ZNHIT1	VCP	VCP	31|0	31	15.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	155.00	0.07	
ZNHIT1	PCBP1	PCBP1	8|0	8	4.00	2	12|30|17|1|7|1|5|2|13	0.00	0.00	0.00	0.00	0.00	-40.83	0.41	0.37	
ZNHIT1	RBM39	RBM39	7|0	7	3.50	2	4|12|1|0|0|2|0|3|2	0.29	0.57	0.29	0.57	0.29	-9.90	1.31	0.27	
ZNHIT1	DNAJA2	DNAJA2	1|0	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
ZNHIT1	LDHB	LDHB	2|0	2	1.00	2	0|0|0|0|0|0|2|0|0	0.46	0.93	0.46	0.93	0.46	-0.76	4.50	0.17	
ZNHIT1	PKM2	PKM2	16|0	16	8.00	2	10|2|12|0|0|9|7|8|0	0.30	0.61	0.30	0.61	0.30	-21.47	1.50	0.26	
ZNHIT1	YWHAB	YWHAB	7|0	7	3.50	2	4|3|7|0|0|0|2|0|0	0.44	0.89	0.44	0.89	0.44	-6.45	1.97	0.17	
ZNHIT1	HSP90AA1	HSP90AA1	9|0	9	4.50	2	0|29|62|0|4|0|5|1|0	0.00	0.00	0.00	0.00	0.00	-46.46	0.40	0.37	
ZNHIT1	YWHAQ	YWHAQ	3|0	3	1.50	2	2|1|0|0|0|2|2|3|1	0.27	0.53	0.27	0.53	0.27	-4.31	1.23	0.27	
ZNHIT1	YWHAZ	YWHAZ	6|0	6	3.00	2	4|4|2|0|3|0|0|1|0	0.45	0.89	0.45	0.89	0.45	-5.63	1.93	0.17	
ZNHIT1	XRCC6	XRCC6	8|0	8	4.00	2	3|3|2|0|0|0|1|0|0	0.50	0.99	0.50	0.99	0.50	-3.14	4.00	0.13	
ZNHIT1	EIF4A3	EIF4A3	1|0	1	0.50	2	0|7|4|0|0|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-4.28	0.38	0.37	
ZNHIT1	SPTAN1	SPTAN1	24|0	24	12.00	2	9|9|1|0|1|12|8|5|1	0.49	0.99	0.49	0.99	0.49	-20.49	2.35	0.15	
ZNHIT1	SNRPC	SNRPC	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
ZNHIT1	ALDOA	ALDOA	42|0	42	21.00	2	17|0|0|0|0|0|1|0|0	0.50	1.00	0.50	1.00	0.50	-6.23	10.50	0.11	
ZNHIT1	CFL1	CFL1	5|0	5	2.50	2	4|1|1|0|2|6|4|1|2	0.14	0.28	0.14	0.28	0.14	-8.89	1.07	0.29	
ZNHIT1	HP1BP3	HP1BP3	3|0	3	1.50	2	4|0|0|0|0|0|0|0|0	0.47	0.93	0.47	0.93	0.47	-1.69	3.38	0.17	
ZNHIT1	PSMC4	PSMC4	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
ZNHIT1	NME1	NME1	1|0	1	0.50	2	0|0|0|0|0|3|4|1|0	0.00	0.00	0.00	0.00	0.00	-3.37	0.56	0.37	
ZNHIT1	CPSF7	CPSF7	9|0	9	4.50	2	6|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-2.64	6.75	0.13	
ZNHIT1	HSP90AB1	HSP90AB1	13|0	13	6.50	2	3|46|65|0|2|0|6|1|0	0.00	0.00	0.00	0.00	0.00	-57.37	0.48	0.37	
ZNHIT1	HSPH1	HSPH1	1|0	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
ZNHIT1	DKC1	DKC1	4|0	4	2.00	2	3|0|0|0|0|0|0|0|0	0.49	0.98	0.49	0.98	0.49	-1.22	6.00	0.16	
ZNHIT1	SF3B3	SF3B3	16|0	16	8.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	80.00	0.07	
ZNHIT1	SF3B1	SF3B1	22|0	22	11.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	110.00	0.07	
ZNHIT1	PDIA6	PDIA6	5|0	5	2.50	2	2|1|0|0|0|4|1|3|0	0.45	0.89	0.45	0.89	0.45	-4.16	2.05	0.17	
ZNHIT1	U2AF2	U2AF2	6|0	6	3.00	2	4|1|1|0|0|2|2|2|2	0.47	0.94	0.47	0.94	0.47	-5.75	1.93	0.17	
