uidA,uidB,aliasA,aliasB,interactionType
P04629,Q8IV08,NTRK1,PLD3,MI:0915(physical association)
P04629,P31930,NTRK1,UQCRC1,MI:0915(physical association)
P04629,Q8IX12,NTRK1,CCAR1,MI:0915(physical association)
P04629,O95831,NTRK1,AIFM1,MI:0915(physical association)
P04629,P62191,NTRK1,PSMC1,MI:0915(physical association)
P04629,Q8IWV7,NTRK1,UBR1,MI:0915(physical association)
P04629,Q9Y2L9,NTRK1,LRCH1,MI:0915(physical association)
P04629,O43776,NTRK1,NARS,MI:0915(physical association)
P04629,P52294,NTRK1,KPNA1,MI:0915(physical association)
Q5TBA9,O94915,FRY,FRYL,MI:0915(physical association)
P04629,Q9NYU2,NTRK1,UGGT1,MI:0915(physical association)
P04629,O00116,NTRK1,AGPS,MI:0915(physical association)
P04629,O43264,NTRK1,ZW10,MI:0915(physical association)
P04629,Q5T447,NTRK1,HECTD3,MI:0915(physical association)
P04629,P52789,NTRK1,HK2,MI:0915(physical association)
P04629,A3KN83,NTRK1,SBNO1,MI:0915(physical association)
P04629,P49257,NTRK1,LMAN1,MI:0915(physical association)
P04629,P51659,NTRK1,HSD17B4,MI:0915(physical association)
P04629,P31946,NTRK1,YWHAB,MI:0915(physical association)
P04629,P39687,NTRK1,ANP32A,MI:0915(physical association)
Q6GQQ9,P31946,OTUD7B,YWHAB,MI:0915(physical association)
P02462,P02462,COL4A1,COL4A1,MI:0914(association)
Q13332,Q99689,PTPRS,FEZ1,-
Q9Y4D1,Q9Y4D1,DAAM1,DAAM1,MI:0407(direct interaction)
Q14687,Q6P1W5,GSE1,C1orf94,MI:0915(physical association)
P0CG48,P35613,UBC,BSG,MI:0407(direct interaction)
Q13445,P49755,TMED1,TMED10,MI:0915(physical association)
Q96K83,A0A024R274,ZNF521,SMAD4,MI:0915(physical association)
Q8IWV7,Q9HC52,UBR1,CBX8,MI:0915(physical association)
P02462,P23284,COL4A1,PPIB,psi-mi:MI:0915(physical association)
Q92752,A0A024RAQ9,TNR,VCAN,-
Q92947,Q92947,GCDH,GCDH,-
Q03112,P13010,MECOM,XRCC5,psi-mi:MI:0915(physical association)
O43399,O43399,TPD52L2,TPD52L2,MI:0915(physical association)
Q99593,P43694,TBX5,GATA4,-
Q5TGI0,Q5TGI0,FAXC,FAXC,MI:0407(direct interaction)
Q8TD08,Q8TD08,MAPK15,MAPK15,-
P0CG48,Q96M02,UBC,C10orf90,MI:0915(physical association)
P22059,P08754,OSBP,GNAI3,MI:0915(physical association)
P0CG48,Q6P2Q9,UBC,PRPF8,MI:0407(direct interaction)
Q8NFD5,Q8NFD5,ARID1B,ARID1B,-
Q12840,Q9NS87,KIF5A,KIF15,psi-mi:MI:0914(association)
Q12840,Q9ULI4,KIF5A,KIF26A,psi-mi:MI:0914(association)
Q9BUF5,P60709,TUBB6,ACTB,psi-mi:MI:0914(association)
O60307,Q9HCD6,MAST3,TANC2,MI:0915(physical association)
A0A024R1L9,O15075,CBY1,DCLK1,MI:0915(physical association)
A0A024R4C1,Q9Y250,POLR3C,LZTS1,MI:0915(physical association)
P53621,Q15019,COPA,SEPT2,MI:0403(colocalization)
Q8IWV7,Q9H201,UBR1,EPN3,MI:0915(physical association)
P22102,E9PAU2,GART,RAVER1,MI:0403(colocalization)
P0CG48,Q86Y01,UBC,DTX1,MI:0915(physical association)
P0CG48,Q00653,UBC,NFKB2,MI:0915(physical association)
Q1XBU8,Q14676,PIAS1,MDC1,MI:0407(direct interaction)
P0CG48,Q9UMX0,UBC,UBQLN1,MI:0407(direct interaction)
Q16602,P16473,CALCRL,TSHR,psi-mi:MI:0914(association)
Q9HB20,Q9HB20,PLEKHA3,PLEKHA3,MI:0915(physical association)
I6S2Y9,A0A024R3C7,ERRFI1,ATM,MI:0407(direct interaction)
I6S2Y9,P31946,ERRFI1,YWHAB,MI:0407(direct interaction)
I6S2Y9,P09619,ERRFI1,PDGFRB,MI:0915(physical association)
Q16890,Q16890,TPD52L1,TPD52L1,-
O75330,Q8NDC4,HMMR,MORN4,MI:0915(physical association)
Q9NX47,O00429,MARCH5,DNM1L,psi-mi:MI:0914(association)
O75925,Q8N4C6,PIAS1,NIN,psi-mi:MI:0914(association)
A0A024R2C5,P40818,VPS4B,USP8,MI:0403(colocalization)
Q9BSQ5,Q9BSQ5,CCM2,CCM2,MI:0407(direct interaction)
P54296,A0A140VJQ0,MYOM2,MYBPC2,MI:0915(physical association)
Q9UKS7,Q17RB8,IKZF2,LONRF1,MI:0915(physical association)
O00411,P27635,POLRMT,RPL10,MI:0915(physical association)
Q8TBA6,Q8TBA6,GOLGA5,GOLGA5,-
O43609,Q92824,SPRY1,PCSK5,MI:0915(physical association)
P0CG48,Q86XT2,UBC,VPS37D,psi-mi:MI:0915(physical association)
Q8TBA6,A0A024R8D6,GOLGA5,PKN3,MI:0915(physical association)
P0CG48,P22455,UBC,FGFR4,psi-mi:MI:0915(physical association)
P0CG48,Q14566,UBC,MCM6,psi-mi:MI:0914(association)
K7PPA8,K7PPA8,TP53,TP53,-
P35613,O43264,BSG,ZW10,MI:0915(physical association)
P35613,O94874,BSG,UFL1,MI:0915(physical association)
Q13064,Q5VWN6,MKRN3,FAM208B,MI:0915(physical association)
K7PPA8,Q658J6,TP53,MAP1LC3B,MI:0915(physical association)
P35613,P35613,BSG,BSG,psi-mi:MI:0915(physical association)
Q9UPN3,A0A024R9W5,MACF1,HUWE1,MI:0403(colocalization)
Q9UPN3,Q15554,MACF1,TERF2,MI:0915(physical association)
K7PPA8,F1T0B6,TP53,AIPL1,MI:0915(physical association)
K7PPA8,O43293,TP53,DAPK3,MI:0407(direct interaction)
Q9HC29,O14733,NOD2,MAP2K7,psi-mi:MI:0915(physical association)
Q9HC29,Q15653,NOD2,NFKBIB,psi-mi:MI:0914(association)
P04626,P07900,ERBB2,HSP90AA1,MI:0915(physical association)
P04637,A0A024R9F1,TP53,ZHX1,-
P04637,O75925,TP53,PIAS1,-
P04637,O15126,TP53,SCAMP1,-
P04637,A0A0C4DFW9,TP53,TP73,-
Q969Q1,P10916,TRIM63,MYL2,-
K7PPA8,P46821,TP53,MAP1B,MI:0915(physical association)
Q9BXJ9,Q08211,NAA15,DHX9,MI:0403(colocalization)
Q09472,K7PPA8,EP300,TP53,MI:0915(physical association)
P13535,A0A140VJQ0,MYH8,MYBPC2,MI:0915(physical association)
A0A024RAV6,A0A024RAV6,KCNJ8,KCNJ8,-
P09496,P35222,CLTA,CTNNB1,MI:0915(physical association)
O95863,P58215,SNAI1,LOXL3,psi-mi:MI:0914(association)
A0A1U9X8M5,Q8TBB1,TRIM10,LNX1,MI:0915(physical association)
Q99959,P31946,PKP2,YWHAB,MI:0915(physical association)
P09496,P09496,CLTA,CLTA,psi-mi:MI:0915(physical association)
O75914,O75914,PAK3,PAK3,-
O00459,P19012,PIK3R2,KRT15,MI:0915(physical association)
Q99959,P14923,PKP2,JUP,MI:0915(physical association)
O14939,P42345,PLD2,MTOR,MI:0915(physical association)
Q96QU8,P37198,XPO6,NUP62,MI:0915(physical association)
Q5T447,O60437,HECTD3,PPL,MI:0915(physical association)
O95714,Q69YQ0,HERC2,SPECC1L,MI:0915(physical association)
O95714,Q12774,HERC2,ARHGEF5,MI:0915(physical association)
Q9NYJ8,Q9Y6X2,TAB2,PIAS3,MI:0915(physical association)
Q09472,Q13761,EP300,RUNX3,MI:0915(physical association)
Q2KHM9,Q5T5Y3,KIAA0753,CAMSAP1,MI:0915(physical association)
Q2KHM9,Q68CZ6,KIAA0753,HAUS3,MI:0915(physical association)
P21860,Q07889,ERBB3,SOS1,psi-mi:MI:0915(physical association)
Q99959,P35222,PKP2,CTNNB1,-
Q86VW0,Q9UL62,SESTD1,TRPC5,psi-mi:MI:0914(association)
P22105,P22105,TNXB,TNXB,MI:0408(disulfide bond)
P80404,P80404,ABAT,ABAT,psi-mi:MI:0915(physical association)
P04626,Q7Z6G8,ERBB2,ANKS1B,MI:0407(direct interaction)
P04626,Q9Y490,ERBB2,TLN1,MI:0407(direct interaction)
A0A024RDT4,A0A024RDT4,LCP1,LCP1,-
P0CG48,Q13620,UBC,CUL4B,MI:0407(direct interaction)
P0CG48,Q5VTR2,UBC,RNF20,MI:0915(physical association)
P0CG48,Q6GQQ9,UBC,OTUD7B,MI:0407(direct interaction)
L7RRS6,P15056,RAF1,BRAF,-
P40818,P31946,USP8,YWHAB,MI:0915(physical association)
Q9NYJ8,Q8WZ42,TAB2,TTN,MI:0915(physical association)
P0CG48,O15033,UBC,AREL1,MI:0407(direct interaction)
P13535,Q8WZ42,MYH8,TTN,psi-mi:MI:0915(physical association)
P0CG48,O75113,UBC,N4BP1,MI:0407(direct interaction)
P0CG48,A8K2M0,UBC,PSMC4,MI:0407(direct interaction)
P0CG48,Q9UPN3,UBC,MACF1,MI:0407(direct interaction)
P0CG48,Q9Y289,UBC,SLC5A6,MI:0407(direct interaction)
P0CG48,P60953,UBC,CDC42,MI:0407(direct interaction)
P0CG48,Q08211,UBC,DHX9,MI:0915(physical association)
P0CG48,O15372,UBC,EIF3H,MI:0915(physical association)
P0CG48,P07942,UBC,LAMB1,MI:0407(direct interaction)
Q9Y219,Q04721,JAG2,NOTCH2,psi-mi:MI:0915(physical association)
P0CG48,Q9Y5X1,UBC,SNX9,MI:0915(physical association)
P0CG48,P30260,UBC,CDC27,psi-mi:MI:0915(physical association)
P0CG48,O14733,UBC,MAP2K7,psi-mi:MI:0915(physical association)
P0CG48,Q9Y618,UBC,NCOR2,psi-mi:MI:0915(physical association)
P0CG48,P07900,UBC,HSP90AA1,psi-mi:MI:0915(physical association)
P11047,Q13683,LAMC1,ITGA7,psi-mi:MI:0915(physical association)
Q09472,O75448,EP300,MED24,psi-mi:MI:0915(physical association)
P42701,Q99665,IL12RB1,IL12RB2,MI:0914(association)
L7RRS6,Q9Y2T4,RAF1,PPP2R2C,-
P35613,Q13395,BSG,TARBP1,MI:0915(physical association)
P35613,A0A024R3C7,BSG,ATM,MI:0915(physical association)
A0A140VJQ0,A0A140VJQ0,MYBPC2,MYBPC2,MI:0407(direct interaction)
Q71F56,F1D8Q5,MED13L,RXRA,psi-mi:MI:0915(physical association)
A4D1L5,Q9ULV8,UBE2H,CBLC,MI:0915(physical association)
P11047,A0A024RDW8,LAMC1,COL4A2,psi-mi:MI:0915(physical association)
P22455,P21802,FGFR4,FGFR2,psi-mi:MI:0914(association)
P17813,P17813,ENG,ENG,-
K7PPA8,Q8N9N5,TP53,BANP,MI:0915(physical association)
Q15937,P61328,ZNF79,FGF12,MI:0915(physical association)
P21281,Q70CQ2,ATP6V1B2,USP34,MI:0403(colocalization)
P21281,P61964,ATP6V1B2,WDR5,MI:0403(colocalization)
A0A024R145,A0A024R145,ALDOB,ALDOB,-
Q7Z3B3,Q01850,KANSL1,CDR2,MI:0915(physical association)
Q9BZF9,Q99759,UACA,MAP3K3,MI:0915(physical association)
Q09472,A0A090N7U0,EP300,CUL1,psi-mi:MI:0914(association)
P30679,A0A0S2Z4U8,GNA15,MLF1,MI:0915(physical association)
P22303,A0A024R151,ACHE,SLC44A1,psi-mi:MI:0914(association)
P30679,P14138,GNA15,EDN3,psi-mi:MI:0915(physical association)
L7RRS6,Q92963,RAF1,RIT1,psi-mi:MI:0914(association)
Q9ULU8,Q9ULU8,CADPS,CADPS,-
Q9Y490,P52732,TLN1,KIF11,MI:0915(physical association)
O95714,O95714,HERC2,HERC2,MI:0407(direct interaction)
Q6RFH5,Q9BXY0,WDR74,MAK16,MI:0915(physical association)
Q15398,O94972,DLGAP5,TRIM37,-
O95714,Q14676,HERC2,MDC1,MI:0915(physical association)
O43312,A0A024R8M9,MTSS1,RECQL5,MI:0915(physical association)
P63261,P63261,ACTG1,ACTG1,MI:0915(physical association)
Q9H9D4,Q7L273,ZNF408,KCTD9,MI:0915(physical association)
P63261,Q99759,ACTG1,MAP3K3,MI:0915(physical association)
P63261,Q15653,ACTG1,NFKBIB,MI:0915(physical association)
Q9NRC6,Q07889,SPTBN5,SOS1,psi-mi:MI:0915(physical association)
P61221,Q9UQ35,ABCE1,SRRM2,MI:0915(physical association)
Q9UPQ3,Q9UPQ3,AGAP1,AGAP1,-
Q14839,Q8WZ42,CHD4,TTN,psi-mi:MI:0915(physical association)
Q9Y4D1,O00212,DAAM1,RHOD,MI:0915(physical association)
A0A024QYX8,P60953,WAS,CDC42,-
Q9Y490,D3DP78,TLN1,DARS,MI:0403(colocalization)
Q9BSQ5,Q99759,CCM2,MAP3K3,MI:0407(direct interaction)
P14921,Q8IZU2,ETS1,WDR17,MI:0915(physical association)
Q9Y490,Q15554,TLN1,TERF2,MI:0915(physical association)
A0A024QYX8,Q9NZM3,WAS,ITSN2,MI:0407(direct interaction)
Q9Y490,Q8WV28,TLN1,BLNK,MI:0915(physical association)
A0A024QYX8,O15054,WAS,KDM6B,MI:0915(physical association)
Q5TA78,Q5TA78,LCE4A,LCE4A,MI:0915(physical association)
Q5T4S7,J3KN16,UBR4,KIAA0368,MI:0403(colocalization)
P04626,A0A0S2Z4U8,ERBB2,MLF1,MI:0915(physical association)
Q9Y618,Q01167,NCOR2,FOXK2,MI:0915(physical association)
Q969Q1,Q9Y6X2,TRIM63,PIAS3,MI:0407(direct interaction)
P52294,Q13620,KPNA1,CUL4B,MI:0407(direct interaction)
P35222,Q08050,CTNNB1,FOXM1,MI:0915(physical association)
P63261,Q9Y4I1,ACTG1,MYO5A,psi-mi:MI:0915(physical association)
P63261,P15311,ACTG1,EZR,psi-mi:MI:0915(physical association)
P63261,Q01082,ACTG1,SPTBN1,psi-mi:MI:0915(physical association)
P63261,A0A024RDA9,ACTG1,EXOC1,psi-mi:MI:0915(physical association)
P19012,A0A024R0T0,KRT15,ZNF576,MI:0915(physical association)
Q9NR81,Q8IXI1,ARHGEF3,RHOT2,psi-mi:MI:0915(physical association)
Q9NR81,Q96QB1,ARHGEF3,DLC1,psi-mi:MI:0914(association)
Q9NR81,Q8WWN8,ARHGEF3,ARAP3,psi-mi:MI:0914(association)
Q15554,Q92736,TERF2,RYR2,MI:0915(physical association)
Q15554,P49761,TERF2,CLK3,MI:0915(physical association)
Q15554,Q9Y2X9,TERF2,ZNF281,MI:0915(physical association)
P52306,Q49A26,RAP1GDS1,GLYR1,MI:0915(physical association)
Q7Z2E3,O94972,APTX,TRIM37,-
Q9UMN6,P61964,KMT2B,WDR5,MI:0915(physical association)
P33981,P61964,TTK,WDR5,MI:0403(colocalization)
Q9UMN6,P46821,KMT2B,MAP1B,MI:0915(physical association)
Q2MKA7,Q5T447,RSPO1,HECTD3,MI:0915(physical association)
Q9NPD3,Q9NPD3,EXOSC4,EXOSC4,-
Q9UQB8,P60709,BAIAP2,ACTB,MI:0915(physical association)
Q15554,O75925,TERF2,PIAS1,MI:0915(physical association)
O60828,Q8TBB1,PQBP1,LNX1,MI:0407(direct interaction)
A0A0S2Z5T8,A0A0S2Z5T8,ATCAY,ATCAY,MI:0915(physical association)
O00459,Q8IZP0,PIK3R2,ABI1,MI:0407(direct interaction)
P45844,P45844,ABCG1,ABCG1,psi-mi:MI:0915(physical association)
O00459,P55268,PIK3R2,LAMB2,psi-mi:MI:0915(physical association)
O00459,Q9NR80,PIK3R2,ARHGEF4,psi-mi:MI:0914(association)
O00459,Q5VST9,PIK3R2,OBSCN,psi-mi:MI:0914(association)
B2RB89,Q14573,PRKACB,ITPR3,psi-mi:MI:0914(association)
P51178,P21980,PLCD1,TGM2,-
P04626,I6S2Y9,ERBB2,ERRFI1,MI:0915(physical association)
Q5TAP6,P13196,UTP14C,ALAS1,MI:0915(physical association)
Q8IV08,P35372,PLD3,OPRM1,MI:0915(physical association)
P49368,P46531,CCT3,NOTCH1,MI:0915(physical association)
Q8IV08,P0C869,PLD3,JMJD7-PLA2G4B,psi-mi:MI:0914(association)
P49368,Q96EX3,CCT3,WDR34,MI:0915(physical association)
Q13023,Q92736,AKAP6,RYR2,psi-mi:MI:0403(colocalization)
P35222,F1D8T1,CTNNB1,HNF4A,MI:0915(physical association)
P08138,O94972,NGFR,TRIM37,psi-mi:MI:0914(association)
Q9BWV3,Q86UE8,CDADC1,TLK2,MI:0915(physical association)
Q14416,P50052,GRM2,AGTR2,psi-mi:MI:0914(association)
O00571,O00422,DDX3X,SAP18,psi-mi:MI:0915(physical association)
Q9NPD3,Q9HC52,EXOSC4,CBX8,MI:0915(physical association)
A1A4E9,A0A024R0V3,KRT13,KLC3,MI:0915(physical association)
A1A4E9,Q9NYB9,KRT13,ABI2,MI:0915(physical association)
Q9ULJ6,A0A024R274,ZMIZ1,SMAD4,MI:0407(direct interaction)
P51513,P51513,NOVA1,NOVA1,-
Q03112,A0A024R158,MECOM,SMC2,psi-mi:MI:0915(physical association)
P53621,Q15393,COPA,SF3B3,MI:0403(colocalization)
Q9Y2I1,Q9Y2I1,NISCH,NISCH,MI:0915(physical association)
Q14839,Q8IWS0,CHD4,PHF6,psi-mi:MI:0914(association)
P51659,P51659,HSD17B4,HSD17B4,-
E9PFH7,E9PFH7,MAPK8IP3,MAPK8IP3,-
Q9UDY6,Q9UDY6,TRIM10,TRIM10,MI:0407(direct interaction)
A0A024RBP0,A4D1L5,RNF10,UBE2H,MI:0915(physical association)
Q9UDY2,Q9GZV5,TJP2,WWTR1,MI:0403(colocalization)
Q8IY21,Q9NPD3,DDX60,EXOSC4,psi-mi:MI:0914(association)
Q96EX3,Q9NYJ8,WDR34,TAB2,MI:0915(physical association)
P07900,P47914,HSP90AA1,RPL29,MI:0403(colocalization)
P07900,O00267,HSP90AA1,SUPT5H,MI:0403(colocalization)
P58107,P04264,EPPK1,KRT1,psi-mi:MI:0914(association)
P07900,Q13620,HSP90AA1,CUL4B,MI:0915(physical association)
Q9NX47,P0CG48,MARCH5,UBC,MI:0915(physical association)
P07900,F6RJM5,HSP90AA1,RPS6KC1,MI:0915(physical association)
P07900,Q96CT2,HSP90AA1,KLHL29,MI:0915(physical association)
P07900,A0A090N7U0,HSP90AA1,CUL1,MI:0915(physical association)
Q9NPD3,Q9ULM6,EXOSC4,CNOT6,psi-mi:MI:0914(association)
Q8IX12,Q08211,CCAR1,DHX9,psi-mi:MI:0915(physical association)
P07900,F1T0B6,HSP90AA1,AIPL1,MI:0407(direct interaction)
Q9UPN3,Q9P2S2,MACF1,NRXN2,-
A6NMZ7,P25067,COL6A6,COL8A2,psi-mi:MI:0914(association)
P07900,A0A140VJG1,HSP90AA1,CDKL2,MI:0915(physical association)
P07900,P52789,HSP90AA1,HK2,MI:0915(physical association)
Q9NRY4,O43157,ARHGAP35,PLXNB1,psi-mi:MI:0915(physical association)
Q9NPI9,Q9NPI9,KCNJ16,KCNJ16,psi-mi:MI:0915(physical association)
Q9NRY4,Q15811,ARHGAP35,ITSN1,psi-mi:MI:0914(association)
P09455,Q13620,RBP1,CUL4B,MI:0915(physical association)
Q9NRY4,Q07889,ARHGAP35,SOS1,psi-mi:MI:0914(association)
Q9P2N6,P51610,KANSL3,HCFC1,psi-mi:MI:0915(physical association)
Q15375,Q15375,EPHA7,EPHA7,-
Q09472,A0A024R274,EP300,SMAD4,-
Q09472,Q8IZL2,EP300,MAML2,MI:0915(physical association)
Q09472,Q9Y618,EP300,NCOR2,MI:0915(physical association)
Q96LD4,A0A090N7U0,TRIM47,CUL1,MI:0403(colocalization)
Q99941,Q9BXT5,ATF6B,TEX15,MI:0915(physical association)
Q09472,Q13105,EP300,ZBTB17,-
Q09472,Q9H3D4,EP300,TP63,-
Q9H9P5,Q02930,UNKL,CREB5,MI:0915(physical association)
Q09472,Q9UMX0,EP300,UBQLN1,MI:0915(physical association)
P04626,A0A0S2Z377,ERBB2,ANXA6,MI:0407(direct interaction)
P51659,O15254,HSD17B4,ACOX3,psi-mi:MI:0914(association)
A0A024R145,A0A024R0Y5,ALDOB,PFKM,psi-mi:MI:0914(association)
A0A024R145,Q01813,ALDOB,PFKP,psi-mi:MI:0914(association)
Q15750,O43541,TAB1,SMAD6,MI:0915(physical association)
Q15349,Q15349,RPS6KA2,RPS6KA2,-
O60307,Q92665,MAST3,MRPS31,MI:0915(physical association)
A0A024R1L9,Q9H0I2,CBY1,ENKD1,MI:0915(physical association)
Q8N8U2,Q92997,CDYL2,DVL3,MI:0915(physical association)
A0A024R1L9,Q08AE8,CBY1,SPIRE1,MI:0915(physical association)
O60307,Q6PKG0,MAST3,LARP1,MI:0915(physical association)
A0A024R1L9,Q9UPQ3,CBY1,AGAP1,MI:0915(physical association)
P18827,O94766,SDC1,B3GAT3,psi-mi:MI:0915(physical association)
P18827,Q07954,SDC1,LRP1,psi-mi:MI:0915(physical association)
O00571,P37198,DDX3X,NUP62,-
Q15750,Q00653,TAB1,NFKB2,psi-mi:MI:0914(association)
P51693,P54257,APLP1,HAP1,MI:0407(direct interaction)
P49257,P42704,LMAN1,LRPPRC,MI:0403(colocalization)
Q9Y2X3,O75691,NOP58,UTP20,MI:0403(colocalization)
Q9Y678,Q15393,COPG1,SF3B3,MI:0403(colocalization)
P51693,P18089,APLP1,ADRA2B,psi-mi:MI:0914(association)
P12524,A0A024R0V3,MYCL,KLC3,MI:0915(physical association)
P12524,P85037,MYCL,FOXK1,MI:0915(physical association)
A0A024RBS5,P07900,PIWIL1,HSP90AA1,MI:0915(physical association)
P48544,Q17RB8,KCNJ5,LONRF1,MI:0915(physical association)
Q8TC76,A0A024R1L9,FAM110B,CBY1,MI:0915(physical association)
